date,pm10,co,no2,pm25,avgT,humid,pressure-monthly,windDir,windSpd
1/1/2018,49,0.984565218,29.33043479,21,27.1,70,1009.4,100,9
1/2/2018,57,1.016304348,35.12826087,26,27.5,67,1009.4,120,4
1/3/2018,74,1.292083334,43.54166667,38,28.2,66,1009.4,60,4
1/4/2018,85,1.30826087,42.45869565,39,29.3,64,1009.4,330,6
1/5/2018,92,1.175,48.79782609,51,30.4,63,1009.4,,
1/6/2018,86,0.920434783,37.52391305,42,29.8,70,1009.4,120,2
1/7/2018,40,0.561956522,15.68913044,26,29.2,78,1009.4,140,2
1/8/2018,34,0.604565218,18.36086957,10,29.8,77,1009.4,140,3
1/9/2018,48,0.758695652,29.01304348,22,30.7,75,1009.4,140,6
1/10/2018,49,1.265652174,27.02608696,10,26.6,88,1009.4,120,4
1/11/2018,80,1.464565218,40.57826087,25,25.6,74,1009.4,120,5
1/12/2018,79,1.176739131,41.64565218,34,25,65,1009.4,120,8
1/13/2018,83,0.976086957,42.28478261,36,24,65,1009.4,330,6
1/14/2018,80,1.032608696,41.91304348,38,25.2,63,1009.4,320,5
1/15/2018,97,1.347826087,49.85,52,25.9,64,1009.4,300,6
1/16/2018,114,1.540652174,58.49782609,55,27.6,68,1009.4,330,7
1/17/2018,156,2.021521739,67.55217392,69,28.5,69,1009.4,300,5
1/18/2018,131,1.556086957,54.02173913,54,29.2,63,1009.4,310,6
1/19/2018,74,1.77826087,57.87173913,57,29.3,65,1009.4,100,4
1/20/2018,73,1.524782609,49.35434783,45,29,64,1009.4,80,6
1/21/2018,86,1.48326087,54.07391305,62,29.2,67,1009.4,70,4
1/22/2018,138,1.597826087,53.27826087,97,29.6,69,1009.4,330,4
1/23/2018,109,1.37826087,45.43043479,66,29.7,74,1009.4,120,6
1/24/2018,106,1.326304348,39.37608696,86,28.9,79,1009.4,120,4
1/25/2018,54,1.028913044,23.86304348,25,29.2,81,1009.4,270,4
1/26/2018,35,0.815869565,18.51086957,17,29.8,80,1009.4,120,5
1/27/2018,30,0.773478261,16.30652174,17,29.7,78,1009.4,150,6
1/28/2018,31,0.7275,14.02916667,13,29.4,78,1009.4,130,7
1/29/2018,35,0.827608696,16.02173913,19,30,80,1009.4,150,4
1/30/2018,33,0.665217391,21.41304348,16,30.2,81,1009.4,120,3
1/31/2018,38,0.811594203,27.56753623,17,29.4,88,1009.4,110,6
2/1/2018,72,1.403913043,31.32666667,,28.3,77,1011.42,90,6
2/2/2018,91,1.404347826,38.79797101,,26.5,72,1011.42,100,7
2/3/2018,91,1.428115942,39.22115942,,25.4,66,1011.42,70,10
2/4/2018,118,1.177971014,36.7226087,,,59,1011.42,90,10
2/5/2018,108,1.25826087,37.88985507,,,60,1011.42,90,10
2/6/2018,95,1.183188406,39.56086957,,,62,1011.42,90,7
2/7/2018,128,1.30057971,50.21956522,,,61,1011.42,110,6
2/8/2018,127,1.598478261,28.28869565,,,73,1011.42,120,5
2/9/2018,76,1.089710145,26.89985507,,,77,1011.42,120,3
2/10/2018,84,1.062173913,31.30347826,,,73,1011.42,70,7
2/11/2018,78,1.138115942,35.02217391,,,71,1011.42,60,10
2/12/2018,110,1.423478261,39.09869565,,,64,1011.42,80,12
2/13/2018,95,1.512753623,50.35333333,,,68,1011.42,120,4
2/14/2018,134,1.748115942,71.17753623,,,66,1011.42,120,6
2/15/2018,113,1.332463768,41.22724638,,,70,1011.42,120,4
2/16/2018,92,1.17173913,30.80231884,,,78,1011.42,120,6
2/17/2018,85,1.028985507,22.51782609,,,78,1011.42,80,8
2/18/2018,72,0.986956522,18.0357971,,,73,1011.42,70,12
2/19/2018,69,1.02942029,20.80594203,,,78,1011.42,110,8
2/20/2018,37,0.827971014,17.63246377,,,78,1011.42,110,6
2/21/2018,45,0.824782609,18.72463768,,,78,1011.42,270,4
2/22/2018,53,0.831388889,20.37833333,,,78,1011.42,150,4
2/23/2018,72,1.221304348,34.14956522,,,83,1011.42,90,6
2/24/2018,84,1.285217391,40.23362319,,,81,1011.42,70,8
2/25/2018,81,1.298695652,44.10956522,,,75,1011.42,80,5
2/26/2018,79,1.232318841,35.44521739,,,74,1011.42,120,5
2/27/2018,69,1.242753623,33.56376812,,,84,1011.42,310,7
2/28/2018,83,1.298115942,37.42217391,,,77,1011.42,290,5
3/1/2018,58,0.841449275,17.44913043,,,80,1009.24,120,6
3/2/2018,55,0.869710145,18.11550725,,,75,1009.24,70,7
3/3/2018,42,0.770724638,15.68086957,,,75,1009.24,100,6
3/4/2018,37,0.75173913,15.04449275,,,74,1009.24,110,6
3/5/2018,38,0.846521739,17.92463768,,,77,1009.24,300,6
3/6/2018,42,0.860144928,20.67637681,,,78,1009.24,120,8
3/7/2018,43,0.888695652,20.4484058,,,77,1009.24,150,6
3/8/2018,61,1.106944444,27.66666667,,,77,1009.24,240,6
3/9/2018,70,1.316231884,29.67289855,,,88,1009.24,120,8
3/10/2018,107,1.569855072,48.65652174,,,72,1009.24,300,6
3/11/2018,120,1.592028986,50.53144928,,,66,1009.24,100,7
3/12/2018,147,1.832173913,47.63913043,,,75,1009.24,130,5
3/13/2018,81,1.182898551,24.32347826,,,74,1009.24,160,8
3/14/2018,65,0.968115942,17.45043478,,,75,1009.24,180,10
3/15/2018,58,0.939565217,17.58985507,,,77,1009.24,180,8
3/16/2018,55,0.963188406,18.26782609,,,78,1009.24,130,7
3/17/2018,43,0.917246377,16.96782609,,,78,1009.24,130,6
3/18/2018,34,0.815434783,13.23014493,,30.5,74,1009.24,170,10
3/19/2018,38,0.927916667,15.10722222,,30.9,74,1009.24,200,10
3/20/2018,49,0.969347826,19.81130435,,31.9,75,1009.24,130,6
3/21/2018,58,1.014782609,25.49623188,,31,76,1009.24,340,7
3/22/2018,70,1.071304348,33.14797101,,30,78,1009.24,120,7
3/23/2018,88,1.107391304,32.42173913,,30,70,1009.24,110,12
3/24/2018,95,1.099166667,32.875,,30.4,69,1009.24,150,10
3/25/2018,91,0.365,25.535,,30.3,74,1009.24,180,8
3/26/2018,73,0.472051282,22.74769231,,31.4,72,1009.24,120,8
3/27/2018,84,0.553043478,31.73405797,,29.2,81,1009.24,90,6
3/28/2018,67,0.381594203,20.11971014,,30.9,76,1009.24,270,8
3/29/2018,59,0.35942029,17.77347826,,30.5,81,1009.24,270,8
3/30/2018,69,0.429710145,19.76362319,28,31,79,1009.24,130,7
3/31/2018,73,0.583043478,26.57681159,30,30.5,81,1009.24,140,5
4/1/2018,87,0.697246377,32.14695652,33,29.2,85,1008.67,100,6
4/2/2018,90,0.922318841,33.78768116,36,29.9,54,1008.67,120,8
4/3/2018,91,0.883913043,38.12855072,33,29.7,82,1008.67,300,7
4/4/2018,61,0.480144928,20.2126087,26,31.2,84,1008.67,90,8
4/5/2018,71,0.55942029,24.26275362,26,30.7,78,1008.67,120,7
4/6/2018,85,0.676521739,29.35898551,36,30.8,76,1008.67,120,6
4/7/2018,48,0.569565217,21.82376812,12,25.7,82,1008.67,120,10
4/8/2018,64,0.605072464,37.72304348,20,26.9,73,1008.67,110,7
4/9/2018,104,0.958405797,50.17956522,38,29,61,1008.67,120,8
4/10/2018,112,1.007246377,50.11246377,51,30.8,62,1008.67,130,7
4/11/2018,61,0.501594203,20.73246377,25,31.2,70,1008.67,60,6
4/12/2018,50,0.37884058,12.6326087,16,32,72,1008.67,270,6
4/13/2018,42,0.324722222,10.47555556,16,31.6,75,1008.67,270,7
4/14/2018,41,0.315942029,9.895362319,16,32,77,1008.67,120,6
4/15/2018,39,0.370869565,11.40695652,15,32,75,1008.67,130,8
4/16/2018,49,0.397681159,17.70797101,22,32.3,75,1008.67,240,7
4/17/2018,47,0.598405797,23.65724638,14,29.3,90,1008.67,90,9
4/18/2018,65,0.682608696,30.42536232,21,28.3,78,1008.67,160,10
4/19/2018,45,0.442898551,20.98521739,16,30,75,1008.67,170,10
4/20/2018,46,0.434347826,16.08347826,14,30.7,76,1008.67,200,8
4/21/2018,46,0.393768116,15.08449275,17,31.7,75,1008.67,200,12
4/22/2018,39,0.355507246,11.79188406,13,31.9,73,1008.67,170,8
4/23/2018,56,0.555942029,21.28463768,20,32.6,74,1008.67,130,8
4/24/2018,53,0.643623188,16.29797101,18,32.2,74,1008.67,150,7
4/25/2018,62,0.723333333,21.55086957,22,31.7,71,1008.67,190,10
4/26/2018,54,0.788695652,23.08782609,18,31.5,78,1008.67,200,12
4/27/2018,60,1.102173913,35.06782609,17,30,81,1008.67,210,12
4/28/2018,51,1.403768116,31.15710145,13,25.7,97,1008.67,170,8
4/29/2018,60,1.195507246,24.79927536,17,28.5,86,1008.67,130,8
4/30/2018,46,1.292608696,21.81086957,13,27.4,88,1008.67,200,10
5/1/2018,34,1.167971014,19.46246377,9,28.4,75,1007.93,180,10
5/2/2018,42,1.211449275,20.41869565,8,28.4,80,1007.93,120,6
5/3/2018,52,1.381884058,26.73101449,14,29.2,80,1007.93,100,7
5/4/2018,57,1.315797101,30.88565217,12,31,77,1007.93,120,6
5/5/2018,48,1.140869565,21.48985507,10,30.4,75,1007.93,210,6
5/6/2018,35,1.014202899,16.33130435,10,30.8,77,1007.93,300,7
5/7/2018,46,1.108405797,22.16811594,15,30.5,82,1007.93,270,8
5/8/2018,55,1.225833333,24.65777778,18,31.9,80,1007.93,240,6
5/9/2018,53,1.174782609,22.81449275,15,32.3,79,1007.93,130,5
5/10/2018,53,1.202753623,21.88913043,14,32.2,75,1007.93,120,7
5/11/2018,65,1.125942029,34.21811594,14,30.7,79,1007.93,290,9
5/12/2018,79,0.873768116,35.97074074,20,30.2,80,1007.93,120,5
5/13/2018,61,0.696060606,27.28111111,20,31.4,73,1007.93,130,6
5/14/2018,65,0.836666667,33.20826087,16,31.1,78,1007.93,270,8
5/15/2018,72,0.831449275,38.00956522,22,30.3,82,1007.93,120,6
5/16/2018,51,0.540434783,19.12449275,14,32.4,72,1007.93,150,8
5/17/2018,36,0.497971014,16.01942029,10,32.9,70,1007.93,130,7
5/18/2018,44,0.612028986,25.03695652,12,31.8,77,1007.93,110,5
5/19/2018,55,0.857971014,26.83347826,15,30.9,74,1007.93,140,6
5/20/2018,65,1.173043478,29.28115942,22,32.5,74,1007.93,120,7
5/21/2018,64,1.116231884,32.95811594,20,31.7,79,1007.93,130,6
5/22/2018,73,1.016811594,31.62212121,19,29.1,87,1007.93,120,6
5/23/2018,60,0.898913044,29.91304348,17,30.7,80,1007.93,330,8
5/24/2018,32,0.590652174,17.80869565,8,29.2,81,1007.93,120,8
5/25/2018,37,0.676304348,21.61739131,12,30.2,80,1007.93,120,6
5/26/2018,39,0.754565218,20.01521739,13,31.1,81,1007.93,130,6
5/27/2018,43,0.687391305,15.42173913,13,31.5,78,1007.93,90,7
5/28/2018,53,0.819565218,25.27391305,18,31.7,82,1007.93,120,6
5/29/2018,33,0.570217392,13.07391305,9,30.4,80,1007.93,150,7
5/30/2018,36,0.696956522,17.38478261,11,30.8,78,1007.93,140,8
5/31/2018,47,0.791086957,26.25652174,17,30.7,81,1007.93,330,6
6/1/2018,39,0.898043479,18.10217392,11,30.5,78,1006.33,300,7
6/2/2018,37,0.861666667,17.46666667,10,31.6,75,1006.33,180,15
6/3/2018,29,0.614347826,10.80652174,10,32.1,74,1006.33,120,8
6/4/2018,31,0.667391305,11.68695652,8,32.2,67,1006.33,280,7
6/5/2018,29,0.665434783,8.167391305,7,31.8,71,1006.33,160,6
6/6/2018,34,0.801956522,12.56739131,11,31.4,81,1006.33,140,8
6/7/2018,28,0.58326087,18.25434783,11,30.4,79,1006.33,120,6
6/8/2018,27,0.537173913,23.90652174,8,30.5,77,1006.33,120,7
6/9/2018,26,0.543043479,16.63913044,9,29.8,83,1006.33,130,8
6/10/2018,28,0.526521739,8.767391305,7,30.5,83,1006.33,150,8
6/11/2018,31,0.862753623,14.72318841,10,29.8,78,1006.33,140,9
6/12/2018,26,1.30884058,15.89181818,7,31.3,73,1006.33,160,7
6/13/2018,33,3.787222222,23.5669697,1,31.6,74,1006.33,160,6
6/14/2018,35,4.486060606,20.00666667,1,31.3,74,1006.33,140,8
6/15/2018,38,5.37939394,19.73222222,1,31.7,78,1006.33,280,8
6/16/2018,44,0.880144928,14.69463768,14,30.4,83,1006.33,150,7
6/17/2018,32,0.799347826,14.43913044,12,30.2,71,1006.33,290,7
6/18/2018,42,2.19173913,30.1942029,18,30.5,76,1006.33,120,6
6/19/2018,55,1.298695652,28.0842029,21,30.6,76,1006.33,170,6
6/20/2018,37,1.415072464,18.52057971,10,31.5,74,1006.33,120,7
6/21/2018,31,1.416666667,16.3,13,31.4,76,1006.33,120,8
6/22/2018,59,1.620652174,24.30722222,22,30.9,74,1006.33,20,7
6/23/2018,63,1.861521739,37.21,19,32.3,76,1006.33,120,6
6/24/2018,48,1.317826087,31.11,14,31.3,72,1006.33,140,7
6/25/2018,34,1.277173913,28.29166667,7,30,73,1006.33,300,8
6/26/2018,39,1.220652174,21.06391305,15,29.8,80,1006.33,120,6
6/27/2018,47,0.986739131,21.17195652,14,28.1,92,1006.33,120,5
6/28/2018,47,1.11625,27.325,13,30,80,1006.33,100,6
6/29/2018,51,1.521739131,32.00326087,15,30,76,1006.33,250,5
6/30/2018,42,2.211086957,21.76630435,12,30.5,74,1006.33,120,8
7/1/2018,34,1.468913044,18.38826087,9,29.9,79,1004.94,120,6
7/2/2018,35,1.266086957,18.6976087,8,29.9,86,1004.94,330,8
7/3/2018,43,1.182608696,20.26152174,11,29.7,77,1004.94,300,6
7/4/2018,33,1.328478261,16.18913044,10,30.3,73,1004.94,290,7
7/5/2018,37,1.241521739,20.19739131,9,29.8,73,1004.94,140,8
7/6/2018,39,1.013695652,19.56717392,13,30.4,75,1004.94,140,6
7/7/2018,43,0.977608696,26.08,16,29.3,73,1004.94,300,8
7/8/2018,58,1.610217392,25.04978261,20,30.9,70,1004.94,290,7
7/9/2018,59,1.564057971,23.33927536,16,30.7,79,1004.94,290,8
7/10/2018,62,1.144761905,29.32095238,15,29.2,81,1004.94,300,9
7/11/2018,39,1.028333333,21.21833333,11,29.7,77,1004.94,320,9
7/12/2018,47,1.222463768,25.1657971,12,29.3,72,1004.94,300,8
7/13/2018,41,1.075362319,21.10072464,12,30,72,1004.94,90,8
7/14/2018,54,6.183636363,26.67333333,1,30.7,75,1004.94,120,6
7/15/2018,54,1.13173913,16.13985507,15,30.7,78,1004.94,300,9
7/16/2018,59,1.000289855,18.30927536,16,29.4,79,1004.94,120,6
7/17/2018,56,0.985217391,21.93,13,27.6,89,1004.94,220,6
7/18/2018,42,0.796666667,16.86724638,8,29.8,78,1004.94,280,8
7/19/2018,40,1.031449275,13.14289855,10,29.5,80,1004.94,190,10
7/20/2018,56,1.043478261,11.02362319,12,31,80,1004.94,280,7
7/21/2018,64,0.876811594,13.1284058,18,30.9,75,1004.94,180,6
7/22/2018,61,1.082318841,13.59637681,16,30.7,75,1004.94,240,8
7/23/2018,72,0.961388889,17.22222222,15,31.3,81,1004.94,270,6
7/24/2018,65,1.215072464,17.70057971,21,30.3,73,1004.94,270,2
7/25/2018,64,1.233623188,13.17768116,20,29.9,76,1004.94,120,6
7/26/2018,61,1.142753623,15.92086957,14,30.1,75,1004.94,300,8
7/27/2018,61,1.16826087,11.03782609,18,30.7,73,1004.94,270,7
7/28/2018,51,1.057391304,9.791884058,16,30.4,76,1004.94,120,6
7/29/2018,51,0.937971014,11.43492754,17,30.8,82,1004.94,270,8
7/30/2018,55,0.923768116,14.04710145,15,28.7,87,1004.94,29,8
7/31/2018,60,1.293188406,18.4526087,12,28.7,78,1004.94,300,8
8/1/2018,50,1.252318841,18.26724638,18,30,72,1005.55,220,7
8/2/2018,50,1.246956522,15.67231884,13,30.4,67,1005.55,300,10
8/3/2018,47,1.26884058,15.36826087,16,30.1,68,1005.55,300,6
8/4/2018,45,1.165942029,13.88710145,11,30.1,73,1005.55,150,6
8/5/2018,46,0.959130435,9.686811594,11,30.5,76,1005.55,270,7
8/6/2018,48,1.027971014,16.30391304,13,28.5,82,1005.55,120,6
8/7/2018,58,1.026666667,16.03043478,14,29.4,83,1005.55,150,6
8/8/2018,62,1.206376812,20.85666667,18,28.9,79,1005.55,100,6
8/9/2018,46,1.049855072,15.21028986,15,26.6,70,1005.55,300,9
8/10/2018,47,1.068695652,16.83594203,13,29.6,71,1005.55,260,10
8/11/2018,39,0.805217391,12.12898551,11,,76,1005.55,,
8/12/2018,36,0.721304348,9.690434783,9,29.4,76,1005.55,250,6
8/13/2018,51,0.757391304,6.368115942,14,30.5,77,1005.55,210,9
8/14/2018,47,0.869565217,10.45971015,11,29.7,76,1005.55,280,8
8/15/2018,46,1.003768116,12.19710145,11,30.3,82,1005.55,150,8
8/16/2018,51,1.080144928,16.93057971,13,28.9,81,1005.55,270,8
8/17/2018,42,1.076944444,15.33611111,9,29.5,76,1005.55,280,9
8/18/2018,36,1.325507246,9.640289857,8,29.9,80,1005.55,150,8
8/19/2018,34,0.959130435,7.56942029,6,29.4,82,1005.55,180,9
8/20/2018,49,1.220606061,8.215151515,13,30.3,81,1005.55,270,8
8/21/2018,84,1.382608696,16.27231884,18,30.1,81,1005.55,160,9
8/22/2018,69,1.400869565,16.65478261,18,30.6,79,1005.55,150,8
8/23/2018,74,1.46,12.5342029,19,29.8,81,1005.55,180,9
8/24/2018,55,1.43173913,13.53927536,13,28.8,86,1005.55,150,8
8/25/2018,42,1.210144928,11.38956522,11,28.5,89,1005.55,120,8
8/26/2018,45,1.140724638,8.814927537,10,27.2,90,1005.55,120,8
8/27/2018,51,1.366666667,15.31811594,8,28.7,90,1005.55,270,9
8/28/2018,61,1.506521739,15.46826087,15,29,84,1005.55,260,8
8/29/2018,67,1.411304348,14.18753623,19,28.5,81,1005.55,260,7
8/30/2018,44,1.177971014,11.44217391,10,29.1,78,1005.55,270,7
8/31/2018,46,0.960289855,15.20318841,11,29,82,1005.55,280,9
9/1/2018,63,1.221594203,18.09,12,29.5,80,1007.37,120,8
9/2/2018,54,1.218695652,18.43202899,12,30.2,74,1007.37,270,8
9/3/2018,52,1.254492754,18.56652174,10,30.2,80,1007.37,230,7
9/4/2018,39,1.34173913,17.29681159,7,29.7,85,1007.37,150,9
9/5/2018,45,1.385942029,13.95869565,8,28.7,85,1007.37,240,6
9/6/2018,58,1.471594203,14.65507246,10,29,79,1007.37,310,6
9/7/2018,64,1.727681159,17.32449275,19,30.3,75,1007.37,120,8
9/8/2018,74,1.23826087,21.85086957,19,29.5,77,1007.37,120,6
9/9/2018,90,1.297391304,29.30246377,26,29.3,85,1007.37,150,9
9/10/2018,92,1.285652174,30.61753623,27,29.4,86,1007.37,210,6
9/11/2018,53,1.828055556,13.87166667,13,30.1,78,1007.37,290,7
9/12/2018,86,1.274492754,16.38231884,17,29.5,82,1007.37,150,5
9/13/2018,84,1.597971014,15.49652174,15,29.8,82,1007.37,140,12
9/14/2018,48,1.27057971,18.88014493,10,28.3,89,1007.37,290,8
9/15/2018,51,1.343913043,24.70391304,11,29.2,89,1007.37,240,6
9/16/2018,55,1.427101449,32.53231884,9,29.4,89,1007.37,180,8
9/17/2018,42,1.409565217,24.85971014,10,29.5,77,1007.37,160,9
9/18/2018,36,1.307619048,14.88507937,7,30.2,72,1007.37,150,8
9/19/2018,42,1.064057971,17.39086957,12,28.2,86,1007.37,120,6
9/20/2018,65,1.708985507,31.15391304,16,30.4,83,1007.37,150,8
9/21/2018,87,2.136231884,35.41768116,19,30.4,79,1007.37,180,6
9/22/2018,64,1.726231884,23.28275362,17,30.5,78,1007.37,180,8
9/23/2018,59,1.766811594,19.98202899,13,30.3,85,1007.37,150,6
9/24/2018,72,1.551014493,23.0015942,15,27.3,94,1007.37,120,6
9/25/2018,62,1.492898551,20.03014493,13,30.4,83,1007.37,270,9
9/26/2018,38,1.273188406,15.47652174,9,30.3,77,1007.37,230,7
9/27/2018,41,1.887575758,14.35848485,7,31.5,80,1007.37,150,5
9/28/2018,52,1.162898551,23.84913043,15,31.7,79,1007.37,130,5
9/29/2018,76,1.408985507,21.87623188,24,31.5,83,1007.37,140,8
9/30/2018,50,1.645797101,18.99173913,8,29.7,82,1007.37,120,7
10/1/2018,54,1.38942029,20.98695652,12,30,87,1010.04,120,1
10/2/2018,70,1.375652174,31.70927536,15,29.2,91,1010.04,270,6
10/3/2018,90,2.05,32.23347826,28,29.7,79,1010.04,90,8
10/4/2018,82,2.168888889,33.92666667,24,30.9,73,1010.04,90,8
10/5/2018,38,1.34,28.69318841,11,29.1,86,1010.04,120,7
10/6/2018,39,1.186521739,19.37586957,15,29.8,88,1010.04,120,8
10/7/2018,44,1.903695652,20.355,18,30.5,86,1010.04,110,7
10/8/2018,61,1.330144928,37.17507246,22,29.8,84,1010.04,130,9
10/9/2018,61,1.243913043,40.61927536,19,28.9,85,1010.04,150,6
10/10/2018,70,1.8,40.37942029,23,29.7,75,1010.04,100,7
10/11/2018,79,2.102608696,37.43405797,24,30.1,73,1010.04,120,9
10/12/2018,57,1.725072464,37.66376812,15,31.1,69,1010.04,120,9
10/13/2018,71,1.334492754,41.1742029,22,29.6,85,1010.04,300,6
10/14/2018,65,1.737971014,35.1684058,20,29.8,78,1010.04,140,8
10/15/2018,43,1.124057971,25.89289855,14,30.1,78,1010.04,240,6
10/16/2018,31,1.256956522,19.50753623,10,31.1,76,1010.04,190,7
10/17/2018,38,0.964202899,24.48884058,11,31.1,78,1010.04,210,7
10/18/2018,58,1.738115942,40.89101449,16,31.3,81,1010.04,280,5
10/19/2018,65,1.565072464,44.77666667,22,30.4,80,1010.04,240,5
10/20/2018,61,1.305217391,27.72144928,19,30.5,89,1010.04,160,6
10/21/2018,41,0.933478261,16.19434783,7,28.3,91,1010.04,330,6
10/22/2018,48,1.552318841,19.87753623,14,29.4,83,1010.04,120,7
10/23/2018,48,1.283333333,28.32333333,13,28.6,92,1010.04,270,6
10/24/2018,61,1.351304348,29.08449275,16,29.2,83,1010.04,120,6
10/25/2018,84,1.64884058,37.9626087,26,30.4,82,1010.04,90,7
10/26/2018,66,1.945362319,33.33550725,20,31.1,79,1010.04,120,6
10/27/2018,75,1.993188406,33.27275362,21,30.9,73,1010.04,310,8
10/28/2018,55,1.731449275,25.95434783,13,30.2,72,1010.04,90,8
10/29/2018,62,2.182777778,32.61777778,19,31,70,1010.04,90,8
10/30/2018,57,1.791304348,27.19797101,21,30.2,67,1010.04,90,7
10/31/2018,59,1.405652174,26.91521739,27,28.8,70,1010.04,100,8
11/1/2018,68,1.733188406,39.40724638,30,28.7,54,1010.15,100,8
11/2/2018,87,1.921014493,51.95666667,35,28.3,56,1010.15,80,6
11/3/2018,99,1.895362319,50.93289855,37,28.9,59,1010.15,270,6
11/4/2018,92,1.748695652,44.05405797,40,30.3,63,1010.15,330,6
11/5/2018,90,1.836231884,45.89347826,36,30.9,65,1010.15,300,7
11/6/2018,82,1.835797101,40.43391304,38,31,64,1010.15,100,8
11/7/2018,67,1.473623188,35.20202899,23,30.9,67,1010.15,90,6
11/8/2018,49,1.34,23.80304348,16,30.8,69,1010.15,120,9
11/9/2018,48,1.348550725,25.0942029,14,28.8,82,1010.15,90,9
11/10/2018,48,1.346521739,23.33449275,17,29,83,1010.15,120,8
11/11/2018,48,1.514347826,28.71434783,18,30.2,77,1010.15,310,8
11/12/2018,59,1.912028986,38.06811594,28,31.2,71,1010.15,270,7
11/13/2018,73,1.801884058,41.73637681,41,29.3,80,1010.15,120,6
11/14/2018,69,1.727681159,38.15507246,32,30.8,77,1010.15,90,8
11/15/2018,74,1.804492754,35.63362319,38,31.4,74,1010.15,150,5
11/16/2018,38,1.288550725,22.1342029,19,31.3,78,1010.15,140,7
11/17/2018,40,1.094637681,27.50884058,17,30.4,81,1010.15,120,6
11/18/2018,53,1.459275362,33.43492754,24,30,82,1010.15,140,6
11/19/2018,62,1.819275362,39.82434783,29,30.2,83,1010.15,270,6
11/20/2018,65,1.654347826,37.24608696,25,30.1,78,1010.15,270,6
11/21/2018,84,1.779565217,36.31449275,29,30.7,72,1010.15,270,7
11/22/2018,73,1.641449275,33.92347826,31,31.1,72,1010.15,240,7
11/23/2018,64,1.7175,25.15583334,22,30.5,70,1010.15,290,8
11/24/2018,63,1.589130435,30.72369565,17,29.5,69,1010.15,120,6
11/25/2018,80,1.722608696,33.49369565,27,30,65,1010.15,120,5
11/26/2018,69,1.743188406,43.87246377,29,29.5,63,1010.15,70,5
11/27/2018,59,1.234637681,29.38405797,27,29.3,66,1010.15,110,5
11/28/2018,51,1.209275362,30.19826087,18,27,73,1010.15,320,6
11/29/2018,71,1.710434783,36.34347826,25,28.6,70,1010.15,240,6
11/30/2018,86,1.789855072,40.52173913,39,29.8,73,1010.15,240,6
12/1/2018,91,1.838985507,40.21913043,34,30.7,69,1010.87,130,6
12/2/2018,75,1.652173913,35.29855072,27,31,72,1010.87,120,8
12/3/2018,67,1.724492754,30.74347826,27,31.4,68,1010.87,90,8
12/4/2018,86,1.933623188,36.79,34,31.9,68,1010.87,110,8
12/5/2018,63,1.558985507,22.36782609,26,31.8,66,1010.87,80,7
12/6/2018,65,1.740724638,26.52188406,22,31.9,64,1010.87,90,7
12/7/2018,79,1.76115942,31.44666667,33,31.5,67,1010.87,120,6
12/8/2018,50,1.111884058,17.71797101,18,28.2,89,1010.87,240,8
12/9/2018,65,1.267971014,19.2526087,24,28.3,84,1010.87,90,6
12/10/2018,71,1.519565217,34.04985507,22,28,78,1010.87,330,7
12/11/2018,74,1.66942029,37.30724638,26,29.2,76,1010.87,310,8
12/12/2018,66,1.525454545,28.69634921,21,28,77,1010.87,100,6
12/13/2018,48,1.684347826,29.03594203,19,28,69,1010.87,120,8
12/14/2018,67,1.868115942,40.41376812,23,27.3,67,1010.87,140,6
12/15/2018,67,1.710434783,41.29318841,26,28.5,64,1010.87,150,6
12/16/2018,58,1.617101449,35.48014493,25,29.1,63,1010.87,240,6
12/17/2018,53,1.662898551,32.4184058,22,28.9,64,1010.87,90,7
12/18/2018,60,1.680555556,33.82722222,24,29,65,1010.87,100,9
12/19/2018,87,2.126956522,45.61275362,38,29.7,62,1010.87,100,6
12/20/2018,130,2.088695652,55.63753623,61,29.5,70,1010.87,130,8
12/21/2018,122,1.793333333,46.89681159,57,30.2,71,1010.87,130,8
12/22/2018,100,1.883043478,44.04637681,45,30.9,72,1010.87,80,5
12/23/2018,88,1.659565217,33.03855072,44,31.3,69,1010.87,310,7
12/24/2018,79,1.777101449,36.96478261,40,30.4,65,1010.87,290,7
12/25/2018,92,1.923768116,45.15405797,43,29.6,65,1010.87,300,6
12/26/2018,107,42.37956522,52.75231884,49,29.6,67,1010.87,120,8
12/27/2018,101,2.067391304,51.31115942,49,29.4,64,1010.87,120,7
12/28/2018,108,2.090144928,26.37985507,60,30,71,1010.87,150,8
12/29/2018,50,1.247608696,17.07413044,18,28,78,1010.87,150,8
12/30/2018,46,1.326086957,21.92434783,19,27.2,77,1010.87,240,6
12/31/2018,44,1.501086957,23.45521739,14,27,71,1010.87,,7
1/1/2019,42,1.558478261,28.195,23,26.8,67,1012.32,0,6
1/2/2019,49,1.535362319,34.25985507,23,26.7,63,1012.32,0,8
1/3/2019,56,1.331449275,33.52151515,24,25.1,67,1012.32,0,6
1/4/2019,65,1.380724638,47.98043478,28,26.5,68,1012.32,0,5
1/5/2019,76,1.472463768,41.13913043,35,27,72,1012.32,0,6
1/6/2019,100,1.443188406,35.7115942,63,28.8,78,1012.32,0,6
1/7/2019,102,1.49942029,34.17695652,56,29.2,75,1012.32,0,7
1/8/2019,46,0.708115942,16.50072464,23,29.3,82,1012.32,0,7
1/9/2019,67,0.995072464,33.93391304,24,28.2,83,1012.32,0,6
1/10/2019,90,1.249565217,46.5884058,35,29.4,80,1012.32,0,6
