date,pm10,co,no,no2,nox,pm25,avgT,humid,pressure-monthly,windDir,windSpd
4/9/2021,44,0.9,48,21.3,69.3,25,31.7,72,1008.48,280,6
4/10/2021,58,0.9,52.5,23.2,75.7,35,31.3,74,1008.48,240,9
4/11/2021,43,0.8,24.3,23.3,47.6,29,30.8,78,1008.48,240,9
4/12/2021,52,1,40.3,22.9,63.2,29,29.6,85,1008.48,27,8
4/13/2021,33,0.6,17.7,10.7,28.4,22,31.4,75,1008.48,280,7
4/14/2021,21,0.4,4,9.3,13.3,15,31.7,73,1008.48,130,8
4/15/2021,29,0.6,15.6,16.6,32.2,21,31.7,70,1008.48,210,9
4/16/2021,22,0.5,13,11.8,24.8,17,31.4,74,1008.48,240,8
4/17/2021,32,0.6,35.6,15.4,51,21,31.7,68,1008.48,120,8
4/18/2021,28,0.6,28.5,20,48.5,17,31.4,75,1008.48,260,8
4/19/2021,25,0.6,36.7,15.2,51.9,14,30.2,76,1008.48,210,9
4/20/2021,34,0.8,49.4,24.8,74.2,17,31.3,77,1008.48,120,8
4/21/2021,32,0.7,30,22.1,52.2,18,31.6,75,1008.48,260,10
4/22/2021,36,0.7,25.9,15.6,41.4,21,32.4,74,1008.48,210,9
4/23/2021,35,0.5,11.2,14.5,25.7,23,33,69,1008.48,260,8
4/24/2021,44,0.6,15.7,12.7,28.4,23,32,75,1008.48,240,8
4/25/2021,35,0.6,14.9,12.9,27.9,23,31.6,74,1008.48,240,8
4/26/2021,51,1,57,27,84,28,30.6,76,1008.48,120,8
4/27/2021,54,1.1,80.1,28.5,108.6,27,29.8,87,1008.48,160,9
4/28/2021,64,1.1,67.1,26.3,93.4,32,30.2,80,1008.48,200,6
4/29/2021,39,0.7,44.1,18.2,62.3,21,29.9,82,1008.48,340,7
4/30/2021,47,0.8,50.1,24.6,74.6,25,29.3,82,1008.48,140,6
5/1/2021,29,0.6,29.3,18.8,48.1,18,29.1,84,1006.9,250,5
5/2/2021,51,0.8,41.7,22.8,64.6,30,31.1,77,1006.9,240,8
5/3/2021,46,0.8,37.1,28.8,66,26,30.2,78,1006.9,240,9
5/4/2021,45,0.8,27.3,28.5,55.8,28,31.5,73,1006.9,120,8
5/5/2021,54,0.9,46.3,30.4,76.7,33,32,72,1006.9,20,8
5/6/2021,46,0.9,40,29.3,69.3,24,29.7,83,1006.9,120,8
5/7/2021,44,1,59,31,90,23,29.1,78,1006.9,220,11
5/8/2021,44,0.6,18.1,22.7,40.8,27,31.2,75,1006.9,200,7
5/9/2021,42,0.8,31.4,28.4,59.8,26,30.8,73,1006.9,240,8
5/10/2021,26,0.4,8.6,10.7,19.3,17,31.5,72,1006.9,250,9
5/11/2021,24,0.3,3.7,5.9,9.6,15,31.6,70,1006.9,240,9
5/12/2021,20,0.3,6,6.1,12.1,13,32,73,1006.9,250,9
5/13/2021,15,0.3,3.8,4,7.8,10,33.5,66,1006.9,260,8
5/14/2021,14,0.3,4.5,3.9,8.4,11,33.5,67,1006.9,270,7
5/15/2021,20,0.4,9.1,6.3,15.4,13,33.4,72,1006.9,280,7
5/16/2021,13,0.3,4.4,2.1,6.4,10,33.2,72,1006.9,260,6
5/17/2021,18,0.3,8.5,7,15.5,13,32.6,67,1006.9,280,9
5/18/2021,13,0.3,5.2,4.1,9.3,10,32.9,68,1006.9,120,9
5/19/2021,31,0.8,33.7,17.2,51,16,32.2,78,1006.9,320,10
5/20/2021,33,0.6,21.9,13.2,35.1,14,31,80,1006.9,270,10
5/21/2021,21,0.5,14,12.4,26.4,11,32.9,69,1006.9,210,6
5/22/2021,20,0.4,7.7,11,18.7,13,32.3,70,1006.9,210,8
5/23/2021,18,0.3,4.8,9,13.8,12,32.4,64,1006.9,340,8
5/24/2021,23,0.3,7.8,9,16.9,12,32.5,68,1006.9,10,7
5/25/2021,23,0.4,10.9,11,21.9,13,32.2,70,1006.9,240,9
5/26/2021,26,0.4,6.2,11.1,17.3,16,32.1,68,1006.9,240,8
5/27/2021,28,0.5,14.1,13.2,27.2,17,32,70,1006.9,240,9
5/28/2021,32,0.7,37.6,12.9,50.5,17,30,82,1006.9,270,8
5/29/2021,26,0.5,26.8,9.9,36.6,13,31.1,82,1006.9,210,11
5/30/2021,15,0.3,7,6.4,13.4,8,30.5,76,1006.9,260,8
5/31/2021,23,0.3,12,8,20.1,12,,69,1006.9,,
6/1/2021,24,0.4,12.4,9,21.4,13,31.8,67,1006.74,190,9
6/2/2021,28,0.4,13.2,9.1,22.2,14,32.7,65,1006.74,270,9
6/3/2021,23,0.4,8.4,7.6,16,11,33.8,67,1006.74,260,7
6/4/2021,26,0.4,11.8,10.1,21.9,14,33.6,68,1006.74,210,8
6/5/2021,28,0.4,17.7,10.1,27.8,15,33.5,74,1006.74,350,9
6/6/2021,22,0.3,9.2,8.8,18,13,33,66,1006.74,220,10
6/7/2021,19,0.3,6.8,9.8,16.6,11,31.8,62,1006.74,290,10
6/8/2021,19,0.3,8.3,11.8,20.1,10,31.6,68,1006.74,240,8
6/9/2021,18,0.3,13,10.9,23.9,9,30.6,76,1006.74,260,7
6/10/2021,17,0.3,10,10.3,20.3,10,30.3,74,1006.74,260,8
6/11/2021,26,0.4,19.3,13.3,32.6,14,29.9,74,1006.74,350,10
6/12/2021,33,0.4,16.7,13.7,30.4,18,31.5,71,1006.74,290,9
6/13/2021,37,0.6,34.4,11,45.4,18,30.2,81,1006.74,210,9
6/14/2021,25,0.4,14.7,10.7,25.4,13,29.8,77,1006.74,240,8
6/15/2021,22,0.4,10.1,10.8,20.9,14,29.6,74,1006.74,280,8
6/16/2021,22,0.4,11,9.5,20.5,13,29.9,77,1006.74,260,8
6/17/2021,26,0.4,8.1,11.9,20.1,15,30.6,70,1006.74,270,7
6/18/2021,27,0.5,17,13,30,14,30.9,70,1006.74,270,8
6/19/2021,25,0.4,12.6,12,24.7,13,32.9,69,1006.74,350,10
6/20/2021,29,0.4,7.9,9.5,17.4,13,32.2,70,1006.74,240,11
6/21/2021,45,0.4,10.1,11.3,21.4,20,31.2,71,1006.74,350,8
6/22/2021,58,0.4,9.1,10.1,19.1,25,32,68,1006.74,350,7
6/23/2021,36,0.4,8,10,18,18,31.1,70,1006.74,210,9
6/24/2021,26,0.4,6.9,11.5,18.4,12,31.3,69,1006.74,340,8
6/25/2021,35,0.4,10.9,10.1,21.1,18,31.4,68,1006.74,120,7
6/26/2021,27,0.4,8,7.2,15.2,12,31.6,74,1006.74,210,7
6/27/2021,21,0.3,2.8,5.3,8,10,32.1,69,1006.74,320,15
6/28/2021,45,1.2,73.4,18.3,91.7,19,29.7,79,1006.74,210,16
6/29/2021,54,1.1,68.5,15,83.5,23,31,78,1006.74,210,10
6/30/2021,34,0.5,14.7,7.3,22,14,,70,1006.74,,
7/1/2021,29,0.4,6.62,4.06,10.68,11,31.8,67,1006.06,210,8
7/2/2021,42,0.6,23.57,9.65,33.21,16,31,77,1006.06,240,7
7/3/2021,34,0.49,10.42,8.64,19.07,11,32.5,68,1006.06,240,6
7/4/2021,31,0.46,8.48,6.18,14.66,10,33.5,62,1006.06,210,7
7/5/2021,34,0.6,19.65,10.65,30.3,11,33.1,62,1006.06,210,8
7/6/2021,33,0.48,12.72,5.48,18.19,11,31.9,69,1006.06,260,8
7/7/2021,36,0.53,18.59,6.39,24.97,11,30.7,70,1006.06,120,9
7/8/2021,35,0.5,12.81,6.78,19.6,12,31.1,73,1006.06,230,8
7/9/2021,46,0.96,53.18,11.27,64.46,15,29.4,81,1006.06,220,7
7/10/2021,40,0.66,28,9.15,37.16,13,28.8,87,1006.06,210,5
7/11/2021,32,0.57,18.21,5.23,23.44,9,28.2,89,1006.06,30,6
7/12/2021,33,0.55,19.16,5.35,24.51,10,30.4,77,1006.06,210,7
7/13/2021,47,0.79,35.75,12.55,48.3,17,31.3,79,1006.06,30,5
7/14/2021,60,0.91,41.25,15.39,56.65,26,30,83,1006.06,260,8
7/15/2021,42,0.67,26.7,8.06,34.76,15,29.8,81,1006.06,240,8
7/16/2021,45,0.84,44.93,9.56,54.49,16,29.6,80,1006.06,160,7
7/17/2021,38,0.53,12.63,6.99,19.62,13,30.8,79,1006.06,220,7
7/18/2021,32,0.46,9.41,3.3,12.71,9,29.7,78,1006.06,240,7
7/19/2021,27,0.41,5.32,3.84,9.16,9,29.8,71,1006.06,270,10
7/20/2021,29,0.42,4.01,3.38,7.39,9,29.1,76,1006.06,280,8
7/21/2021,29,0.41,2.83,2.19,5.03,8,30.8,70,1006.06,120,8
7/22/2021,45,0.45,8.95,3.23,12.18,14,29.8,73,1006.06,130,4
7/23/2021,36,0.47,6.52,5.29,11.8,12,30.2,78,1006.06,240,8
7/24/2021,46,0.5,9.08,4.62,13.7,14,30.4,81,1006.06,250,8
7/25/2021,34,0.49,9.15,4.25,13.4,10,28.7,84,1006.06,260,6
7/26/2021,41,0.56,19.98,6.25,26.23,15,30,77,1006.06,230,5
7/27/2021,30,0.47,5.68,4.22,9.9,10,31.1,73,1006.06,150,7
7/28/2021,32,0.49,7.46,4.44,11.9,8,30.5,83,1006.06,250,9
7/29/2021,37,0.42,12.73,7.7,20.43,10,30.1,80,1006.06,240,8
7/30/2021,41,0.46,22,11.32,33.32,13,30.8,79,1006.06,280,7
7/31/2021,44,0.43,19.41,10.53,29.94,15,,80,1006.06,,
8/1/2021,39,0.36,7.8,8.75,16.55,14,31.3,73,1007.12,120,6
8/2/2021,37,0.34,7.45,9.07,16.52,12,31.2,73,1007.12,280,6
8/3/2021,32,0.31,5.75,9.31,15.06,9,30.4,72,1007.12,290,7
8/4/2021,39,0.35,11.03,11.49,22.52,13,30.7,76,1007.12,280,5
8/5/2021,38,0.32,6.97,9.08,16.04,13,31.1,76,1007.12,260,7
8/6/2021,34,0.36,8.48,7.56,16.04,11,31.3,73,1007.12,240,8
8/7/2021,32,0.31,7.41,3.33,10.73,10,31.7,74,1007.12,240,8
8/8/2021,44,0.35,11.38,3.22,14.6,14,31.1,74,1007.12,120,7
8/9/2021,39,0.34,8.74,3.39,12.13,14,32.8,70,1007.12,290,5
8/10/2021,39,0.37,9.95,3.32,13.26,12,32.4,72,1007.12,150,7
8/11/2021,30,0.34,15.21,3.52,18.74,9,31.8,74,1007.12,240,8
8/12/2021,32,0.43,30.83,4.23,35.07,8,30.5,83,1007.12,240,10
8/13/2021,31,0.46,26.89,6.66,33.54,9,31.1,80,1007.12,120,9
8/14/2021,42,0.63,50.11,7.77,57.88,13,29,83,1007.12,260,8
8/15/2021,29,0.27,13.19,4.64,17.83,8,29.3,81,1007.12,250,9
8/16/2021,27,0.33,13.88,4.85,18.73,7,30.5,74,1007.12,280,7
8/17/2021,59,0.96,33.25,35.76,69,21,30.6,73,1007.12,260,8
8/18/2021,39,0.57,23.13,16.76,39.88,13,31.5,72,1007.12,260,8
8/19/2021,38,0.46,11.9,13.03,24.94,14,31.5,67,1007.12,180,9
8/20/2021,46,0.65,18.97,22.92,41.55,16,31.5,76,1007.12,180,10
8/21/2021,46,0.72,36.47,13.64,50.51,15,30.6,75,1007.12,150,7
8/22/2021,34,0.43,8.29,6.86,15.26,11,30.9,76,1007.12,280,8
8/23/2021,34,0.37,9.03,8.46,17.75,12,31.5,73,1007.12,340,7
8/24/2021,31,0.42,12.85,8,21.19,10,31.5,74,1007.12,270,9
8/25/2021,44,0.69,40.68,10.89,51.53,15,30.8,78,1007.12,290,7
8/26/2021,35,0.61,30.47,12.1,42.06,10,29.1,88,1007.12,260,7
8/27/2021,49,0.99,59.87,14.9,74.54,14,29.2,95,1007.12,160,8
8/28/2021,43,0.82,51.37,12.03,64.1,12,27.1,92,1007.12,260,8
8/29/2021,27,0.43,14.23,5.02,19.61,9,28.3,82,1007.12,240,8
8/30/2021,54,1.11,65.01,19.66,85.85,15,30.5,76,1007.12,240,7
8/31/2021,46,0.78,40.21,15.62,56.76,17,,81,1007.12,,
9/1/2021,59,1.07,42.83,26.72,71.17,25,29,88,1007.24,350,7
9/2/2021,49,0.82,37.17,13.28,51.23,19,28.9,85,1007.24,250,6
9/3/2021,32,0.43,13.5,6.79,20.7,10,28.9,78,1007.24,260,7
9/4/2021,37,0.53,23.07,9.36,33.01,13,30.4,76,1007.24,240,9
9/5/2021,37,0.58,20.41,9.58,30.56,11,27.8,86,1007.24,230,9
9/6/2021,49,0.81,41.93,15.18,58.34,17,30.1,77,1007.24,120,9
9/7/2021,48,0.89,44.61,14.41,60.12,15,29.6,89,1007.24,120,8
9/8/2021,51,0.91,39.3,18.19,57.77,14,28.6,90,1007.24,240,10
9/9/2021,50,0.85,48.76,14.22,62.97,15,28.1,88,1007.24,250,8
9/10/2021,41,0.74,38.53,9.93,48.46,12,29.4,85,1007.24,260,7
9/11/2021,39,0.54,16.31,10.43,27,11,29.3,82,1007.24,340,9
9/12/2021,35,0.51,11.39,7.78,19.56,12,30.6,74,1007.24,240,8
9/13/2021,40,0.56,16.57,9.38,26.35,12,30.8,71,1007.24,170,8
9/14/2021,47,0.68,21.87,14.72,36.92,16,30.3,76,1007.24,350,9
9/15/2021,38,0.54,15.94,9.39,25.52,13,29.8,84,1007.24,120,7
9/16/2021,36,0.69,29.2,8.86,38.24,10,29.2,85,1007.24,250,7
9/17/2021,40,0.64,24.97,7.72,32.78,13,30.4,72,1007.24,270,6
9/18/2021,59,0.84,42.4,11.91,54.32,19,31.9,70,1007.24,250,7
9/19/2021,47,0.9,31.64,18.62,50.7,14,30,85,1007.24,230,10
9/20/2021,48,0.75,21.36,15.97,37.81,15,29.6,89,1007.24,240,8
9/21/2021,39,0.7,25.54,10.56,36.44,12,28.9,84,1007.24,240,8
9/22/2021,33,0.65,30.4,10.22,40.91,9,29.2,87,1007.24,260,8
9/23/2021,56,0.87,65.39,15.9,81.76,16,29.3,82,1007.24,260,7
9/24/2021,44,0.6,30.22,13.14,43.75,12,29.6,81,1007.24,350,8
9/25/2021,53,0.43,14.92,8.48,23.66,13,27.6,90,1007.24,280,9
9/26/2021,37,0.53,26.55,8.18,34.98,9,27.6,89,1007.24,190,7
9/27/2021,64,1.15,81.46,19.22,101.25,17,29.9,80,1007.24,130,7
9/28/2021,67,1.11,63.04,26.2,90.03,22,29.8,77,1007.24,210,8
9/29/2021,92,1.16,57.15,36.55,94.79,35,30.9,76,1007.24,120,8
9/30/2021,55,0.71,24.6,16.17,41.37,21,,78,1007.24,,
10/1/2021,37,0.44,11.9,7.36,19.43,11,30.9,77,1008.2,230,8
10/2/2021,36,0.51,13.88,15.41,29.15,11,30,84,1008.2,270,7
10/3/2021,56,0.91,40.3,20.51,60.6,21,30.6,84,1008.2,350,8
10/4/2021,61,1.07,58.15,33.92,90.85,22,29.7,82,1008.2,160,9
10/5/2021,74,1.11,58.14,35.58,91.64,27,30,84,1008.2,240,8
10/6/2021,51,0.94,41.32,25.09,66,20,28.6,84,1008.2,120,9
10/7/2021,59,0.93,46.01,28.61,75.3,23,29.8,80,1008.2,210,7
10/8/2021,64,0.75,18.75,25.39,44.9,34,30.5,76,1008.2,240,7
10/9/2021,36,0.48,15.29,9.84,25.42,14,29.4,79,1008.2,270,7
10/10/2021,33,0.35,6,7.9,14.1,18,30.3,77,1008.2,250,8
10/11/2021,30,0.32,4.08,7.11,11.16,13,30.4,82,1008.2,310,7
10/12/2021,33,0.42,14.46,8.38,22.74,12,30.5,80,1008.2,250,8
10/13/2021,29,0.31,3.9,6.83,10.64,10,30.4,77,1008.2,260,8
10/14/2021,36,0.57,26.43,11.46,37.93,13,30.6,78,1008.2,250,8
10/15/2021,44,0.8,49.4,15.49,65.06,17,28.6,85,1008.2,260,7
10/16/2021,53,0.63,44.01,8.94,52.92,19,30,78,1008.2,250,9
10/17/2021,40,1.05,60.84,21.19,82.37,14,26.1,97,1008.2,130,7
10/18/2021,55,1.22,69.45,29.29,99.33,18,25.5,88,1008.2,70,5
10/19/2021,71,1.22,63.36,33.19,97.49,24,28.1,87,1008.2,350,5
10/20/2021,71,1.09,41.81,34.37,76.45,30,29.7,80,1008.2,230,9
10/21/2021,69,0.98,35.12,31.87,66.98,32,30,83,1008.2,280,9
10/22/2021,69,1.08,65.32,28.67,94.01,27,30.2,82,1008.2,250,8
10/23/2021,81,1.12,69,21.82,90.84,23,29.7,81,1008.2,110,8
10/24/2021,52,0.97,42.58,24.01,66.58,18,29.7,76,1008.2,280,7
10/25/2021,58,1.23,71.55,36.07,107.64,21,29.7,71,1008.2,140,7
10/26/2021,64,1.1,55.77,34.02,90.46,28,30.7,66,1008.2,130,6
10/27/2021,65,1.05,50.38,34.18,85.44,29,30,66,1008.2,350,8
10/28/2021,80,1.35,77.45,36.48,114.14,35,29,76,1008.2,120,6
10/29/2021,58,0.97,45.55,23.59,69.18,26,29.6,77,1008.2,250,7
10/30/2021,73,1.13,52.51,32.08,83.95,32,30,83,1008.2,240,7
10/31/2021,60,1.14,63.74,22.96,85.26,21,,85,1008.2,,
11/1/2021,66,1.3,78.57,28.43,107.64,23,29.9,83,1009.79,200,7
11/2/2021,70,1.39,89.13,30.34,120.98,26,29.5,87,1009.79,260,6
11/3/2021,67,1.27,76.81,31.16,107.47,28,30.3,79,1009.79,240,6
11/4/2021,79,1.6,113.6,38,149.4,29,30.2,78,1009.79,240,7
11/5/2021,71,1.28,77.95,36.39,112.04,28,31.1,73,1009.79,240,6
11/6/2021,68,1.15,48.86,33.7,80.17,30,29.6,86,1009.79,350,6
11/7/2021,71,1.33,74.19,28.99,100.84,29,30.8,82,1009.79,150,12
11/8/2021,81,1.79,124.59,29.2,152.04,30,29,83,1009.79,190,7
11/9/2021,65,1.45,85.52,30.57,114.77,25,29.2,76,1009.79,130,7
11/10/2021,70,1.39,71.63,39.86,110.86,26,29.9,72,1009.79,110,5
11/11/2021,75,1.27,57.31,42.01,98.82,31,29.5,69,1009.79,120,6
11/12/2021,74,1.3,59.48,35.43,94.05,33,29.2,71,1009.79,240,7
11/13/2021,73,1.48,80.83,38.47,118.72,31,29.3,72,1009.79,260,7
11/14/2021,74,1.42,62.11,36.73,98.24,35,27.8,72,1009.79,260,7
11/15/2021,79,1.62,84.65,40.35,124.62,36,30.1,69,1009.79,230,7
11/16/2021,67,1.57,90.01,32.57,121.82,26,30.1,73,1009.79,170,8
11/17/2021,61,1.52,93.25,30.84,123.49,23,30.9,67,1009.79,120,7
11/18/2021,60,1.55,91.93,29.54,121.47,25,30.4,67,1009.79,240,7
11/19/2021,57,1.47,74.66,27.24,101.89,22,30.1,67,1009.79,230,7
11/20/2021,58,1.01,25.3,22.8,48.28,26,30.6,75,1009.79,250,6
11/21/2021,59,1.03,22.79,23.31,46.56,26,30.7,75,1009.79,250,6
11/22/2021,73,1.72,95.84,33.93,130.44,30,31.8,70,1009.79,130,7
11/23/2021,52,1.35,73.47,19.79,93.65,22,30,74,1009.79,180,8
11/24/2021,54,1.58,81.7,30.84,113.13,22,28,73,1009.79,260,6
11/25/2021,65,1.58,74.19,42.9,117.98,29,29.2,69,1009.79,280,7
11/26/2021,70,1.64,78.75,45.71,125.36,34,28.9,66,1009.79,240,8
11/27/2021,62,1.51,72.5,39.99,113.28,32,27.9,65,1009.79,240,6
11/28/2021,65,1.24,44.5,35.29,80.48,35,27.4,59,1009.79,280,6
11/29/2021,61,1.36,56.28,35.75,92.21,30,29.1,59,1009.79,90,7
11/30/2021,68,1.49,71.12,41.61,112.73,35,,61,1009.79,,
12/1/2021,75,1.66,85.46,42.22,127.68,40,27.4,59,1012.61,120,7
12/2/2021,70,1.53,65.69,40.6,106.27,37,27.1,61,1012.61,180,8
12/3/2021,82,1.78,110.64,53.38,164.03,39,26.7,61,1012.61,10,6
12/4/2021,84,1.62,93.54,53.98,147.49,41,26.3,57,1012.61,210,6
12/5/2021,78,1.34,56.88,42.05,98.92,42,24,54,1012.61,260,7
12/6/2021,78,1.59,83.45,46.23,129.67,41,26,56,1012.61,130,8
12/7/2021,83,1.61,77.43,51.96,129.39,46,25.5,55,1012.61,210,6
12/8/2021,84,1.72,98.68,59.38,158.04,46,25.9,55,1012.61,120,6
12/9/2021,88,1.75,98.98,54.02,153,40,28.4,60,1012.61,50,8
12/10/2021,78,1.75,97.39,41.05,138.45,35,28.4,68,1012.61,350,6
12/11/2021,74,1.73,90,44.43,134.41,35,29.2,64,1012.61,130,7
12/12/2021,60,1.53,74,36.38,110.38,29,29.2,52,1012.61,170,7
12/13/2021,66,1.52,68.05,38.59,106.62,31,28.8,56,1012.61,120,12
12/14/2021,90,2,99.2,56.16,155.37,47,27.8,61,1012.61,360,5
12/15/2021,125,1.94,88.4,55.4,143.8,50,28.6,65,1012.61,350,6
12/16/2021,84,1.65,60.46,49.8,110.26,47,29.9,61,1012.61,120,7
12/17/2021,81,1.68,85.59,44.93,130.51,42,30.2,59,1012.61,120,7
12/18/2021,66,1.29,58.67,34.25,92.91,30,30,56,1012.61,130,7
12/19/2021,65,1.41,66.83,38.72,105.54,31,27.1,58,1012.61,130,7
12/20/2021,87,1.56,69.14,48.49,117.62,46,26.9,58,1012.61,350,7
12/21/2021,104,1.44,63.88,48.49,112.38,59,27.7,58,1012.61,350,5
12/22/2021,109,1.57,59.41,59.13,118.55,64,28.3,63,1012.61,100,6
12/23/2021,113,1.78,90.18,58.39,148.58,62,29.1,62,1012.61,250,7
12/24/2021,100,1.63,69.93,34.77,104.11,54,29.5,70,1012.61,250,6
12/25/2021,61,1.3,70.78,26,95.18,30,29.6,71,1012.61,180,7
12/26/2021,53,1.22,52.43,24.93,75.34,24,29.1,73,1012.61,180,6
12/27/2021,67,1.72,95.1,43.45,136.54,32,29.7,68,1012.61,360,6
12/28/2021,52,1.59,77.91,40.11,116.03,20,29.7,62,1012.61,120,7
12/29/2021,51,1.59,76.75,39.7,39.7,22,30.2,60,1012.61,130,8
12/30/2021,60,1.69,86.85,37.29,122.14,26,29.6,62,1012.61,180,6
12/31/2021,53,1.39,50.64,29.44,78.07,24,28.9,63,1012.61,130,8
1/1/2022,47,1.15,33.44,24.78,57.5,23,27.7,60,1011,180,7
1/2/2022,52,1.38,57.74,31.37,89.6,25,27.5,63,1011,160,8
1/3/2022,58,1.56,74.04,37.65,112.2,28,28.4,61,1011,120,6
1/4/2022,75,1.97,112.96,48.38,161.82,37,29.7,64,1011,130,7
1/5/2022,85,1.73,99.03,50.75,150.28,44,29.7,63,1011,250,4
1/6/2022,85,1.91,110.51,56.8,167.51,46,29.8,58,1011,40,8
1/7/2022,99,2.21,143.09,59.64,202.75,50,30.1,60,1011,170,6
1/8/2022,78,1.66,86.48,47.47,133.95,40,30.8,55,1011,120,7
1/9/2022,83,1.88,108.6,48,156.6,45,30.2,57,1011,180,6
1/10/2022,89,1.67,85,46.47,131.5,48,30.4,56,1011,350,8
1/11/2022,82,1.57,85.78,48.99,134.79,43,30.6,59,1011,160,4
1/12/2022,83,1.83,156.34,45.33,161.37,41,30.4,65,1011,220,7
1/13/2022,71,1.41,78.62,33.03,110.68,34,30.6,65,1011,220,8
1/14/2022,70,1.5,79.91,32.93,106.35,38,29.9,66,1011,120,7
1/15/2022,71,1.46,71.57,32.66,102.22,38,29.8,65,1011,250,8
1/16/2022,68,1.31,47.51,24.53,70.04,35,29.7,63,1011,280,6
1/17/2022,88,1.99,111.77,55.21,166.28,47,29.7,65,1011,130,7
1/18/2022,89,1.83,120.07,49.9,170.48,50,29.9,54,1011,240,7
1/19/2022,73,1.8,110.28,48.41,159.18,34,29,59,1011,120,9
1/20/2022,69,1.35,64.68,28.82,93.99,38,29.9,60,1011,130,8
1/21/2022,35,0.68,10.77,7.65,18.92,16,29.1,73,1011,240,8
1/22/2022,39,0.91,54.08,15.2,69.77,16,28.6,81,1011,270,7
1/23/2022,43,0.88,36.39,12.86,51.14,19,29.8,71,1011,240,6
1/24/2022,55,1.03,50.21,21.42,74.12,27,29.7,71,1011,130,5
1/25/2022,65,1.04,55.03,28.03,84.19,31,30,70,1011,220,7
1/26/2022,56,0.62,34.7,14.84,49.99,27,30.3,73,1011,130,8
1/27/2022,58,0.84,32.33,24.54,58.33,29,29.8,79,1011,230,5
1/28/2022,61,0.83,42.62,11.2,54.51,32,30.1,75,1011,230,6
1/29/2022,46,0.46,4.39,5.45,10.18,23,30.7,75,1011,260,6
1/30/2022,40,0.47,9.85,7.69,18.01,22,30.9,64,1011,210,5
1/31/2022,35,0.42,11.53,7.09,19.69,17,29.9,75,1011,270,5
2/1/2022,35,0.36,4.19,3.38,9.57,17,30.3,74,1009.91,180,6
2/2/2022,35,0.42,12.5,8.15,21.48,14,30.6,73,1009.91,220,6
2/3/2022,48,0.74,50.61,10.68,65.57,20,30.5,75,1009.91,210,7
2/4/2022,57,1.16,82.98,32.33,119.91,25,30.8,78,1009.91,280,10
2/5/2022,81,1.51,84.31,37.33,125.7,38,28.4,74,1009.91,40,8
2/6/2022,88,1.48,66.25,40.17,110.55,44,29.6,64,1009.91,120,7
2/7/2022,100,1.45,55.19,46.2,105.7,60,30.2,65,1009.91,260,5
2/8/2022,90,1.02,22.2,29.83,51.99,56,31.2,67,1009.91,210,4
2/9/2022,49,0.6,4.41,5.97,11.05,27,31.1,75,1009.91,250,7
2/10/2022,49,0.7,28.46,11.4,40.72,23,30.1,75,1009.91,260,8
2/11/2022,43,0.59,15.19,12.2,28.12,20,30.6,76,1009.91,130,8
2/12/2022,65,1.04,45.72,23.38,70.81,30,29.7,78,1009.91,250,7
2/13/2022,54,0.83,38.41,11.41,51.17,29,30.5,76,1009.91,240,7
2/14/2022,54,1.13,65.45,18.08,85.06,23,29.3,84,1009.91,230,7
2/15/2022,71,1.53,87.84,31.38,121.12,34,27.9,81,1009.91,170,7
2/16/2022,87,1.39,47.76,29.07,78.67,47,27.4,83,1009.91,140,6
2/17/2022,83,1.27,62.6,19.43,83.57,46,28.6,84,1009.91,250,7
2/18/2022,52,0.94,59.26,13.4,74.03,20,28.6,82,1009.91,250,7
2/19/2022,31,0.48,24.18,4.83,30.12,10,29.8,78,1009.91,260,8
2/20/2022,26,0.36,5.5,0.96,7.45,9,30.6,79,1009.91,250,10
2/21/2022,41,0.81,40.23,17.41,59.14,16,30.5,77,1009.91,250,13
2/22/2022,67,1.37,71.74,34.79,108.54,32,27,76,1009.91,120,15
2/23/2022,80,1.48,80.77,47.08,130.22,40,29,65,1009.91,140,6
2/24/2022,156,1.39,78.41,49.65,130.52,40,28.4,55,1009.91,180,7
2/25/2022,92,1.41,77.14,51.25,130.89,49,28.4,54,1009.91,360,7
2/26/2022,92,1.51,88.24,56.55,147.46,51,29.3,53,1009.91,110,11
2/27/2022,92,1.52,77.53,53.98,134.11,54,29.3,54,1009.91,120,15
2/28/2022,104,1.64,105.56,105.56,169.32,61,30.2,60,1009.91,180,10
3/1/2022,54,0.64,3.01,13.68,16.35,31,31.5,72,1007.97,280,7
3/2/2022,44,0.54,3.38,13.66,16.31,20,31.3,77,1007.97,240,6
3/3/2022,42,0.6,11.03,15.88,25.92,18,30.9,77,1007.97,250,6
3/4/2022,33,0.58,7.21,15.15,21.35,21,31.5,76,1007.97,240,7
3/5/2022,,0.62,7.18,12,18.18,21,31.6,79,1007.97,300,11
3/6/2022,,0.53,4.24,8.27,11.51,20,31.5,76,1007.97,270,14
3/7/2022,,0.52,7.14,12.43,18.57,18,31.6,76,1007.97,150,15
3/8/2022,82,1.23,60.46,41.18,100.62,35,29.1,78,1007.97,260,9
3/9/2022,111,1.48,67.98,43.29,110.28,65,31.3,72,1007.97,230,10
3/10/2022,47,0.62,3.18,14.77,16.95,27,31.8,73,1007.97,270,7
3/11/2022,46,0.61,3.72,13.66,16.38,22,32.2,73,1007.97,240,8
3/12/2022,22,0.7,8.76,14.5,22.26,24,32.5,73,1007.97,250,8
3/13/2022,51,0.67,4.62,11.03,14.65,25,32.6,77,1007.97,250,10
